"","name","VIP","t_test_table$adj.P.Val","FC_table$logFC"
"pX281.13818359375...1186.40002441406","pX281.13818359375...1186.40002441406",1.44755167876083,5.81821796375101e-07,-2.16637641290581
"nX353.423797607422...953.496337890625","nX353.423797607422...953.496337890625",1.33133464297751,2.07376729499061e-07,-2.33411143246664
"pX223.159088134766...1268.00012207031","pX223.159088134766...1268.00012207031",1.45816678381967,6.62527123184569e-09,-1.85315215697847
"nX233.066787719727...952.963317871094","nX233.066787719727...952.963317871094",1.29425174444937,4.5094283403965e-07,-2.06309047730587
"nX353.405883789062...953.552734375","nX353.405883789062...953.552734375",1.33440801843452,1.85742034346804e-07,-2.09403603455287
"pX293.448577880859...1187.19995117188","pX293.448577880859...1187.19995117188",1.44211264391522,2.01661335892195e-07,-2.41747477169456
"nX353.316192626953...953.494812011719","nX353.316192626953...953.494812011719",1.31618605804619,2.78802767560531e-07,-1.45410198033189
"nX277.113098144531...1267.20318603516","nX277.113098144531...1267.20318603516",1.30510607532827,3.39744768286747e-07,-2.13641027552907
"pX239.088500976562...1268.00012207031","pX239.088500976562...1268.00012207031",1.45328237982765,8.44785814768629e-09,-1.31587309014544
"nX292.201080322266...1268.00012207031","nX292.201080322266...1268.00012207031",1.52387044568638,1.76596218751571e-09,-1.56221628623423
"pX284.138702392578...241.600006103516","pX284.138702392578...241.600006103516",1.58447309583405,2.39727227735368e-05,2.08815092519174
"pX282.131195068359...1186.4716796875","pX282.131195068359...1186.4716796875",1.43005751162044,4.44943756606905e-08,-2.34115820181898
"nX347.331390380859...1186.39990234375","nX347.331390380859...1186.39990234375",1.43845624228642,5.59723116910808e-08,-2.21669020426812
"nX347.438079833984...1186.7236328125","nX347.438079833984...1186.7236328125",1.44358285534772,1.37926862399105e-07,-2.50208374820539
"nX353.20849609375...953.431701660156","nX353.20849609375...953.431701660156",1.3000585159058,4.23476879243401e-07,-2.09025437765299
"pX282.147186279297...1187.19995117188","pX282.147186279297...1187.19995117188",1.4348016094238,1.23488724620867e-07,-2.21660682417214
"nX347.260192871094...1187.19323730469","nX347.260192871094...1187.19323730469",1.44943858919235,3.55137068103039e-08,-2.09813633807792
"nX353.49560546875...953.5029296875","nX353.49560546875...953.5029296875",1.32678715168792,2.40405359529984e-07,-1.70527774160004
"nX295.080291748047...952.799987792969","nX295.080291748047...952.799987792969",1.31965758388985,2.4600155113097e-07,-1.83763858175056
"nX362.252899169922...1268.04473876953","nX362.252899169922...1268.04473876953",1.41460809880446,2.43761313969071e-08,-1.91706089023894
"pX508.31623840332...1149.60009765625","pX508.31623840332...1149.60009765625",1.45116329688233,9.0719709176867e-09,-2.13122043984525
"nX353.675079345703...953.590270996094","nX353.675079345703...953.590270996094",1.31776302606572,2.71451052271757e-07,-1.29382352385715
"pX583.417419433594...1970.40002441406","pX583.417419433594...1970.40002441406",1.42570979421078,1.36303931038212e-07,-1.90087065388294
"nX306.167388916016...1413.59997558594","nX306.167388916016...1413.59997558594",1.39367308473069,4.6213083353268e-08,-4.32105056075859
"pX281.170196533203...1186.40002441406","pX281.170196533203...1186.40002441406",1.42312689219616,1.40328516655506e-06,-1.70732491178665
"nX347.580383300781...1186.40301513672","nX347.580383300781...1186.40301513672",1.44043444422685,3.56170770153342e-08,-2.15356197566736
"pX281.106201171875...1186.40002441406","pX281.106201171875...1186.40002441406",1.40516768097442,4.31398611894267e-07,-1.36527764511158
"nX353.944396972656...953.470153808594","nX353.944396972656...953.470153808594",1.31734499478244,3.09996204749419e-07,-1.84114400170731
"nX347.562591552734...1186.39990234375","nX347.562591552734...1186.39990234375",1.42581763132522,1.79636344195653e-07,-2.08196369228445
"pX423.214080810547...1147.20007324219","pX423.214080810547...1147.20007324219",1.4432297265569,4.48548610190119e-08,-1.87893831760924
"pX399.237091064453...1156.00012207031","pX399.237091064453...1156.00012207031",1.37736900068969,4.59194114917464e-07,-2.20533050453112
"nX376.394836425781...1416.79992675781","nX376.394836425781...1416.79992675781",1.38324932634093,9.12326062734003e-08,-1.66230896569432
"pX357.211791992188...1697.59997558594","pX357.211791992188...1697.59997558594",1.40616978766551,2.72540571210113e-08,-1.49494288211877
"nX347.972503662109...1186.40301513672","nX347.972503662109...1186.40301513672",1.42751932242194,1.57513466385837e-08,-1.76774947375425
"nX349.219482421875...1186.05157470703","nX349.219482421875...1186.05157470703",1.41454592901199,1.5096846123512e-07,-2.39680286882925
"pX371.162796020508...966.400024414062","pX371.162796020508...966.400024414062",1.42630387225951,1.04229260491487e-08,-2.64282120753856
"pX321.164398193359...1389.60009765625","pX321.164398193359...1389.60009765625",1.42473189311607,1.34603818660022e-08,-1.58316309721325
"pX369.16130065918...1970.40002441406","pX369.16130065918...1970.40002441406",1.38663095770687,1.10190985967331e-07,-2.61837098138548
"pX315.155090332031...259.200012207031","pX315.155090332031...259.200012207031",1.30257775669559,5.37621571010088e-06,-1.58258993850794
"nX278.593383789062...1186.81079101562","nX278.593383789062...1186.81079101562",1.32670876318804,1.91248311428644e-07,-4.59348913611143
"nX249.054901123047...1267.99987792969","nX249.054901123047...1267.99987792969",1.41794700713661,1.99569846202752e-08,-4.3810234749433
"pX505.329696655273...1969.59998779297","pX505.329696655273...1969.59998779297",1.40233550302626,1.78812038443886e-07,-1.46774473577154
"nX418.237701416016...1342.40002441406","nX418.237701416016...1342.40002441406",1.29076511335145,1.8761852810258e-06,-1.24183277954119
"pX281.186187744141...1186.40002441406","pX281.186187744141...1186.40002441406",1.40707418799716,4.32432961384035e-07,-2.06591708969897
"nX333.24609375...1073.08532714844","nX333.24609375...1073.08532714844",1.41573229649085,2.13770191135064e-08,-1.61188914634341
"pX294.118896484375...1186.40002441406","pX294.118896484375...1186.40002441406",1.40454944840701,4.10168825004035e-07,-3.36030552443071
"pX371.218002319336...1186.40002441406","pX371.218002319336...1186.40002441406",1.37887180463206,9.89760622385818e-06,-1.29781860351439
"nX348.274780273438...1186.40002441406","nX348.274780273438...1186.40002441406",1.40670198391384,6.87939967752737e-08,-3.64958878316251
"pX269.091888427734...980.799987792969","pX269.091888427734...980.799987792969",1.40106592997313,1.70777126289441e-07,-1.59658337023097
"pX277.119903564453...710.400024414062","pX277.119903564453...710.400024414062",1.41428063234518,1.62129485071644e-08,-3.54559975558168
"nX375.302886962891...1415.515625","nX375.302886962891...1415.515625",1.35419828262246,3.08704099578558e-07,-1.3260033420665
"pX284.122589111328...241.600006103516","pX284.122589111328...241.600006103516",1.57474990925254,7.8793810024347e-05,2.51555905985473
"pX461.320541381836...2045.59997558594","pX461.320541381836...2045.59997558594",1.40551679541373,2.17876735007224e-08,-1.4814739258565
"nX375.597076416016...1416.34948730469","nX375.597076416016...1416.34948730469",1.38460499777441,7.92573898629223e-08,-2.89235587238581
"nX292.135589599609...2094.39990234375","nX292.135589599609...2094.39990234375",1.41430178210741,2.19651768547017e-08,-2.94040485665174
"pX462.305038452148...2045.59997558594","pX462.305038452148...2045.59997558594",1.43300988162838,1.66519082848168e-08,-2.71948781863464
"pX167.010192871094...1268.00012207031","pX167.010192871094...1268.00012207031",1.39782588260239,4.41403018990558e-08,-2.33873745065948
"nX301.028503417969...362.399993896484","nX301.028503417969...362.399993896484",1.32263361998599,6.65132979832881e-07,-1.69978945348264
"nX497.523788452148...2105.59985351562","nX497.523788452148...2105.59985351562",1.39946074763771,8.92151334944827e-07,-1.90321961337727
"pX409.234039306641...1148.80004882812","pX409.234039306641...1148.80004882812",1.45432950590325,2.03122174596914e-08,-1.50878384554052
"nX391.260986328125...979.200012207031","nX391.260986328125...979.200012207031",1.37587035549692,1.34811185179323e-06,-2.18860532592722
"nX322.170684814453...979.200012207031","nX322.170684814453...979.200012207031",1.37716934252771,5.79489262850429e-07,-1.23572716188909
"pX223.087799072266...966.400024414062","pX223.087799072266...966.400024414062",1.38016163527255,4.13304484218483e-08,-2.60801651535496
"nX375.247802734375...1412.92156982422","nX375.247802734375...1412.92156982422",1.35033416780042,2.46305398907574e-07,-2.41221046672974
"pX498.359741210938...1503.19995117188","pX498.359741210938...1503.19995117188",1.31140094611953,1.95300512591015e-05,-3.51433648978133
"nX236.064193725586...1186.40002441406","nX236.064193725586...1186.40002441406",1.40199028688409,4.79945762380192e-08,-2.62184572164008
"pX479.306838989258...2045.59997558594","pX479.306838989258...2045.59997558594",1.38422428403349,3.80912983575768e-08,-1.52050507800213
"pX371.218002319336...967.200012207031","pX371.218002319336...967.200012207031",1.38493102842315,3.85518022720684e-08,-2.42067177516521
"nX484.285278320312...2025.59997558594","nX484.285278320312...2025.59997558594",1.3918751256617,4.6108734781751e-08,-1.36217187338251
"nX354.501281738281...953.482116699219","nX354.501281738281...953.482116699219",1.25726013063845,1.15638463653018e-06,-2.7823005800963
"nX348.346099853516...1187.19995117188","nX348.346099853516...1187.19995117188",1.37264393497399,7.09726742619573e-08,-2.54603304612517
"pX295.167388916016...1268.00012207031","pX295.167388916016...1268.00012207031",1.33735335709289,3.07575793488391e-07,-1.39604780198167
"nX467.130783081055...652.720886230469","nX467.130783081055...652.720886230469",1.25883036451049,2.27522434085784e-06,-1.52256178285897
"pX461.279541015625...2045.59997558594","pX461.279541015625...2045.59997558594",1.39795780660936,3.24724178608276e-08,-1.96283570740514
"nX348.185699462891...1185.94177246094","nX348.185699462891...1185.94177246094",1.37452547615531,9.20930940403523e-08,-1.60617899576962
"pX506.274642944336...1970.39990234375","pX506.274642944336...1970.39990234375",1.3819694342612,7.69531908692885e-08,-1.72663388244937
"pX167.022598266602...1268.00012207031","pX167.022598266602...1268.00012207031",1.37113905599766,9.14281863300686e-08,-1.87823582758598
"pX497.316284179688...2044.80004882812","pX497.316284179688...2044.80004882812",1.39392850703286,3.32050423334691e-08,-1.82391689081459
"pX269.107482910156...980.799987792969","pX269.107482910156...980.799987792969",1.36722055648835,7.01281421059927e-07,-1.79951875584974
"pX303.040679931641...365.999984741211","pX303.040679931641...365.999984741211",1.30368989409491,8.47638349805463e-07,-1.25893529827042
"pX239.11799621582...1268.00012207031","pX239.11799621582...1268.00012207031",1.33653077440747,1.82118182103031e-07,-1.65676115428535
"pX167.04719543457...1293.59997558594","pX167.04719543457...1293.59997558594",1.3499214262973,1.59904958299645e-07,-2.14627715252472
"nX354.716979980469...953.381774902344","nX354.716979980469...953.381774902344",1.24655589740188,1.48240643612194e-06,-1.86287785120951
"nX349.201690673828...1186.05535888672","nX349.201690673828...1186.05535888672",1.34271030323252,1.67492374064013e-07,-2.88860042184212
"pX350.265045166016...1187.59997558594","pX350.265045166016...1187.59997558594",1.36609317900825,6.7070926016414e-06,-1.51793899992848
"pX372.19319152832...966.400024414062","pX372.19319152832...966.400024414062",1.39170048731878,4.57482298111664e-08,-1.88503034653631
"pX223.073501586914...967.200012207031","pX223.073501586914...967.200012207031",1.37043310312616,6.01295204424368e-08,-2.3133048519229
"pX385.193695068359...1293.60009765625","pX385.193695068359...1293.60009765625",1.31698066367772,3.77013684951626e-07,-2.84622276033947
"nX306.134002685547...1412.87634277344","nX306.134002685547...1412.87634277344",1.32622249438141,4.4326755557915e-07,-2.50537790403018
"nX349.183898925781...1186.36712646484","nX349.183898925781...1186.36712646484",1.36206099442196,9.67718511931143e-08,-2.54212072781268
"pX308.162780761719...879.200012207031","pX308.162780761719...879.200012207031",1.28965822939572,7.13796213594666e-07,-3.38802290213471
"pX295.183807373047...1268.79992675781","pX295.183807373047...1268.79992675781",1.31964774164265,2.93137824916057e-07,-1.57691532064628
"nX306.150695800781...1412.87634277344","nX306.150695800781...1412.87634277344",1.32017828033638,5.90274017892963e-07,-3.75190195114782
"pX240.107788085938...1268.00012207031","pX240.107788085938...1268.00012207031",1.31098728816242,3.24481216639416e-07,-1.57551152970557
"nX346.584594726562...1327.19997558594","nX346.584594726562...1327.19997558594",1.32385760737455,9.90787893968164e-07,2.5060152800057
"pX295.151000976562...1268.00012207031","pX295.151000976562...1268.00012207031",1.3715065604686,9.44762715568843e-08,-1.27318388598342
"nX375.266204833984...1415.51184082031","nX375.266204833984...1415.51184082031",1.31538144805358,6.15308502860632e-07,-2.33223331186127
"nX355.112579345703...953.482116699219","nX355.112579345703...953.482116699219",1.22694844293456,3.55977183487164e-06,-1.8623596223057
"nX375.117797851562...1415.19995117188","nX375.117797851562...1415.19995117188",1.33650283383378,2.91101549275254e-07,-4.31399165259726
"pX505.265335083008...1970.39990234375","pX505.265335083008...1970.39990234375",1.34748756899229,2.22368471957328e-06,-1.37748498335939
"nX361.145599365234...1267.20007324219","nX361.145599365234...1267.20007324219",1.3147605208223,3.84237905556507e-07,-2.1224045170661
"nX391.298675537109...979.199951171875","nX391.298675537109...979.199951171875",1.33697424219785,2.10354246014767e-06,-1.62304400212086
"nX301.044982910156...362.399993896484","nX301.044982910156...362.399993896484",1.28652285420427,1.66122228243463e-06,-1.58035814040444
"nX353.890502929688...952.799993896484","nX353.890502929688...952.799993896484",1.21716697156031,2.60506699852733e-06,-1.95085833942443
"pX223.101989746094...966.621032714844","pX223.101989746094...966.621032714844",1.33152331999866,1.69623269947164e-07,-3.9482279445864
"nX369.170593261719...915.915679931641","nX369.170593261719...915.915679931641",1.29375012601504,6.40566496196242e-07,-2.22942551284643
"nX354.429382324219...953.494812011719","nX354.429382324219...953.494812011719",1.22649048827029,2.23722240965905e-06,-2.97468941251565
"nX398.163604736328...708.799987792969","nX398.163604736328...708.799987792969",1.2932522696845,5.52268427434035e-07,-1.75803764400123
"pX307.175079345703...879.200012207031","pX307.175079345703...879.200012207031",1.28179478782218,9.79911125637874e-07,-2.78899086117486
"nX375.192291259766...1412.90484619141","nX375.192291259766...1412.90484619141",1.31041687425332,1.16854803469306e-06,-2.77972587871434
"nX376.246887207031...1414.40002441406","nX376.246887207031...1414.40002441406",1.29830315273576,9.78337395260453e-07,-2.89178421265556
"pX358.150436401367...954.400024414062","pX358.150436401367...954.400024414062",1.31496924686683,2.77255492915645e-07,-2.33257562915389
"nX497.352630615234...2105.60009765625","nX497.352630615234...2105.60009765625",1.18307182252801,6.06784295227266e-06,-2.29528173387827
"pX479.327041625977...2045.59997558594","pX479.327041625977...2045.59997558594",1.31768508056565,2.39139670775897e-07,-2.74199224929026
"pX335.176834106445...888.799987792969","pX335.176834106445...888.799987792969",1.4383548399726,0.00289129256489109,-1.48549010659544
"nX679.334716796875...1808.79992675781","nX679.334716796875...1808.79992675781",1.34412902372075,3.83878075209174e-07,-2.85272608137997
"nX376.228393554688...1413.81286621094","nX376.228393554688...1413.81286621094",1.29831753139368,1.13326429168464e-06,-2.81651852865192
"nX375.210784912109...1411.94152832031","nX375.210784912109...1411.94152832031",1.29435561808056,1.19964486209639e-06,-2.48484256295129
"pX223.54460144043...1187.99987792969","pX223.54460144043...1187.99987792969",1.34359472271155,1.06823712392702e-05,-1.87238836343453
"nX376.209777832031...1413.31988525391","nX376.209777832031...1413.31988525391",1.29566154050773,1.37069317630854e-06,-2.82235602000928
"pX265.098785400391...942.400024414062","pX265.098785400391...942.400024414062",1.25625111730897,2.05008826615636e-05,-1.94450238297076
"nX355.130584716797...953.568115234375","nX355.130584716797...953.568115234375",1.18447055761681,9.11709859043491e-06,-1.18463543682188
"pX423.194488525391...1250.40002441406","pX423.194488525391...1250.40002441406",1.2979151561195,4.39891701219567e-07,-1.44279164063511
"pX363.389389038086...1301.59991455078","pX363.389389038086...1301.59991455078",1.22573437100446,2.68254206380456e-06,-1.55021848134971
"nX482.270034790039...1967.96008300781","nX482.270034790039...1967.96008300781",1.28351990371865,7.58681213787778e-06,-1.99042321220225
"pX357.193786621094...1697.1796875","pX357.193786621094...1697.1796875",1.28086490232458,1.03777138487902e-06,-2.51926936606769
"pX167.04719543457...1268.00012207031","pX167.04719543457...1268.00012207031",1.33622568882573,2.96598625850356e-07,-2.47120904386927
"pX399.179748535156...777.599975585938","pX399.179748535156...777.599975585938",1.2970056553061,8.69301081719396e-07,-1.62213645792047
"pX423.214080810547...1250.40002441406","pX423.214080810547...1250.40002441406",1.2905539869373,5.33413273152715e-07,-1.38691000793933
"nX746.403828938802...2095.08618164062","nX746.403828938802...2095.08618164062",1.27821433736809,6.2854846598667e-06,-2.16968240275045
"pX505.28678894043...1891.19995117188","pX505.28678894043...1891.19995117188",1.37579625108452,0.00325028640197765,1.52108706069302
"nX452.293838500977...990.840698242188","nX452.293838500977...990.840698242188",1.26570384103646,1.84392825837667e-06,1.40385350537629
"nX482.291778564453...1967.73828125","nX482.291778564453...1967.73828125",1.26485816324445,1.13911026023563e-05,-1.7689515030904
"nX395.463684082031...708.799987792969","nX395.463684082031...708.799987792969",1.28632317898415,5.01764561440321e-07,-1.88184752393219
"pX411.225189208984...1446.40002441406","pX411.225189208984...1446.40002441406",1.36464536433269,9.09198492669423e-06,-1.48235736864545
"nX249.10009765625...1267.2001953125","nX249.10009765625...1267.2001953125",1.28135607924118,1.05172109491978e-06,-1.85298235947217
"pX251.100891113281...878.400024414062","pX251.100891113281...878.400024414062",1.23701186942955,2.99565624626715e-06,-3.48379962554877
"pX365.156295776367...1064.80004882812","pX365.156295776367...1064.80004882812",1.11327400953443,2.55257611523812e-05,2.2391179145891
"nX235.082489013672...708.799987792969","nX235.082489013672...708.799987792969",1.30486949545672,3.56293147256487e-07,-1.52529898453707
"nX236.093399047852...1187.05706787109","nX236.093399047852...1187.05706787109",1.31370306118301,4.14003206786657e-07,-2.76596404376677
"pX225.087997436523...967.200012207031","pX225.087997436523...967.200012207031",1.27998906916742,5.66815565990637e-07,-4.23479322533633
"pX846.556864420573...2093.60009765625","pX846.556864420573...2093.60009765625",1.3309355044735,9.54098806895496e-07,-5.04833932660917
"pX846.529073079427...2093.60009765625","pX846.529073079427...2093.60009765625",1.33898488204953,8.49411670322389e-07,-3.20041824351241
"pX847.556864420573...2093.59985351562","pX847.556864420573...2093.59985351562",1.315296654936,1.12658650640543e-06,-3.74788103541995
"pX307.175079345703...1268.28881835938","pX307.175079345703...1268.28881835938",1.31710508665746,3.71660927640318e-07,-2.54845424083368
"pX374.239837646484...1257.59997558594","pX374.239837646484...1257.59997558594",1.20782289073783,6.18692477673804e-06,1.43337829220192
"pX335.1943359375...888.799987792969","pX335.1943359375...888.799987792969",1.39918629809446,0.000341781273445056,-2.00970543979716
"nX393.208099365234...257.982131958008","nX393.208099365234...257.982131958008",1.3194083132326,0.00612939309456865,2.88291363109033
"pX355.716186523438...655.200012207031","pX355.716186523438...655.200012207031",1.31926006066662,2.60553391059327e-07,-4.02802428730024
"nX348.560302734375...1187.20007324219","nX348.560302734375...1187.20007324219",1.23893784709671,4.98769680374391e-06,-1.7132220694863
"pX225.073699951172...967.200012207031","pX225.073699951172...967.200012207031",1.279701859762,5.52229830960686e-07,-4.21382240183004
"pX731.258280436198...655.200012207031","pX731.258280436198...655.200012207031",1.23345132992225,1.55245988524269e-05,-1.62678247760381
"nX361.780792236328...1268.00012207031","nX361.780792236328...1268.00012207031",1.28682999836485,6.54389752349031e-07,-1.33239592378297
"pX223.301696777344...1268.80004882812","pX223.301696777344...1268.80004882812",1.26178202648505,9.66448750880109e-07,-2.5426326411311
"pX401.165344238281...707.863861083984","pX401.165344238281...707.863861083984",1.27959928816837,6.36932168790648e-07,-3.82645517033114
"nX746.442932128906...2097.87255859375","nX746.442932128906...2097.87255859375",1.31544518072378,8.18015859704707e-07,-1.97555957907906
"nX425.196197509766...1018.40008544922","nX425.196197509766...1018.40008544922",1.30257153698507,5.67654399600158e-07,-3.11408408778527
"pX371.181198120117...966.400024414062","pX371.181198120117...966.400024414062",1.29489454600456,4.39891701219567e-07,-2.12835903129975
"pX223.33039855957...1187.99987792969","pX223.33039855957...1187.99987792969",1.2900544736466,6.58985838013233e-07,-2.04546478164455
"nX425.176483154297...1018.42041015625","nX425.176483154297...1018.42041015625",1.2881619976037,8.30395358803908e-07,-3.37876537091381
"pX307.158386230469...879.200012207031","pX307.158386230469...879.200012207031",1.22098719231785,4.8866522052376e-06,-2.00281463407836
"pX223.230392456055...1268.00012207031","pX223.230392456055...1268.00012207031",1.28264486138188,1.64669989146506e-06,-1.64273929682486
"nX193.054000854492...1186.40002441406","nX193.054000854492...1186.40002441406",1.24613082573929,1.69496797543886e-06,-1.43033661204249
"pX296.168487548828...1268.00006103516","pX296.168487548828...1268.00006103516",1.27968603049269,1.67714398268113e-06,-1.48621668248095
"pX596.420837402344...2044.80004882812","pX596.420837402344...2044.80004882812",1.24978229623428,1.89793968994459e-06,-2.78612650182424
"pX251.070587158203...878.400024414062","pX251.070587158203...878.400024414062",1.20017385381466,1.34170569707407e-05,-2.71438693701329
"pX596.491333007812...2074.39990234375","pX596.491333007812...2074.39990234375",1.22002624281514,3.73165641641521e-06,-1.50113651224397
"pX597.38905843099...2044.80004882812","pX597.38905843099...2044.80004882812",1.26253335475302,2.75623785332545e-06,-2.03335886859271
"nX362.180297851562...1269.59997558594","nX362.180297851562...1269.59997558594",1.24465430190822,2.11310784120311e-06,-2.49396975692241
"nX362.234802246094...1268.17083740234","nX362.234802246094...1268.17083740234",1.15551907564605,2.01351830973739e-05,-3.04153689860891
"pX281.13818359375...967.200012207031","pX281.13818359375...967.200012207031",1.2626660816919,8.39371086307033e-07,-3.11565133115832
"nX745.478332519531...2095.20007324219","nX745.478332519531...2095.20007324219",1.3056237471281,9.39515157188169e-07,-3.32318572878006
"pX225.059387207031...967.200012207031","pX225.059387207031...967.200012207031",1.26260890351019,8.96716661182181e-07,-2.33148827055755
"nX361.345184326172...1268.79992675781","nX361.345184326172...1268.79992675781",1.28622197568866,6.73907119324666e-07,-1.89527730712149
"pX325.136199951172...1239.20007324219","pX325.136199951172...1239.20007324219",1.24353250283262,1.84590418096331e-06,2.11367211267417
"pX383.17333984375...2045.59997558594","pX383.17333984375...2045.59997558594",1.2384384026303,4.53636910141308e-06,-3.62142179607288
"nX497.289642333984...2105.60009765625","nX497.289642333984...2105.60009765625",1.31910261488311,1.66122228243463e-06,2.02450243354256
"pX281.122192382812...967.200012207031","pX281.122192382812...967.200012207031",1.25494268881394,9.88447109721224e-07,-2.99313449593162
"pX281.154205322266...967.200012207031","pX281.154205322266...967.200012207031",1.26283480425896,8.28067661338191e-07,-2.79227275838223
"nX507.343139648438...1243.19995117188","nX507.343139648438...1243.19995117188",1.2822905501191,2.06092135242583e-06,-1.51714932696066
"pX265.114288330078...942.400024414062","pX265.114288330078...942.400024414062",1.18148691419323,0.000146011969874092,-3.72688669278679
"pX251.085693359375...878.400024414062","pX251.085693359375...878.400024414062",1.2169010804365,5.95688355815703e-06,-3.26723780596223
"nX303.118682861328...865.752044677734","nX303.118682861328...865.752044677734",1.23089906435256,1.98323124819522e-06,-2.18756772216741
"pX302.110992431641...966.621032714844","pX302.110992431641...966.621032714844",1.28165253728482,5.7678289544592e-07,-2.08983742003909
"pX371.199600219727...967.200012207031","pX371.199600219727...967.200012207031",1.28042569704306,5.81821796375101e-07,-1.77961159935527
"nX361.199981689453...1267.20007324219","nX361.199981689453...1267.20007324219",1.27535755990272,3.52954468800622e-06,-1.30215777247231
"nX361.236297607422...1267.19995117188","nX361.236297607422...1267.19995117188",1.13509258953822,1.60989660672413e-05,-1.9126373019555
"nX745.452270507812...2100.45581054688","nX745.452270507812...2100.45581054688",1.28638793379113,2.14981599807267e-06,-1.96451989468105
"nX746.469024658203...2096.17724609375","nX746.469024658203...2096.17724609375",1.28691621255534,1.81310751036387e-06,-2.41849203573507
"pX401.107940673828...707.200012207031","pX401.107940673828...707.200012207031",1.24380152640316,3.47235444978461e-06,-2.72636676264713
"pX598.416320800781...2045.59997558594","pX598.416320800781...2045.59997558594",1.23992874241081,2.75017976379755e-06,-2.41249805111314
"pX308.146087646484...879.200012207031","pX308.146087646484...879.200012207031",1.17581067972881,1.25025682233226e-05,-3.27721898228603
"nX277.113586425781...789.599975585938","nX277.113586425781...789.599975585938",1.26991400455992,2.65263921304377e-06,-2.49570866701506
"nX307.153594970703...1414.65545654297","nX307.153594970703...1414.65545654297",1.21956680609157,6.49375138748163e-06,-2.59175894334346
"nX508.311096191406...1243.19995117188","nX508.311096191406...1243.19995117188",1.21947262731126,7.55169974575902e-06,-2.81428435968889
"pX383.192031860352...1227.19995117188","pX383.192031860352...1227.19995117188",1.20277332625634,4.33303564909477e-05,-1.18256076109739
"pX411.283294677734...1446.40002441406","pX411.283294677734...1446.40002441406",1.35434266180606,0.00021352070250554,-2.01439830999813
"nX292.266387939453...1267.99987792969","nX292.266387939453...1267.99987792969",1.20298443072537,4.9527088099385e-06,-2.35256648973702
"pX354.169799804688...514.399963378906","pX354.169799804688...514.399963378906",1.23066528999282,2.518179108612e-06,-2.04893305061803
"nX690.423919677734...2034.40002441406","nX690.423919677734...2034.40002441406",1.2669867304251,9.61919949730878e-07,-1.22837946275652
"nX278.114898681641...876.799987792969","nX278.114898681641...876.799987792969",1.21335586189141,0.000444499041397056,2.03935472194953
"pX399.236938476562...1474.39990234375","pX399.236938476562...1474.39990234375",1.21117265992333,3.02447517770367e-06,-2.98879215498134
"pX460.316635131836...1227.19995117188","pX460.316635131836...1227.19995117188",1.27039779089532,0.000134572824633513,-3.41632182691964
"pX307.141693115234...879.200012207031","pX307.141693115234...879.200012207031",1.17577104240106,1.49256694618696e-05,-2.79978149750086
"pX846.58506266276...2093.60009765625","pX846.58506266276...2093.60009765625",1.25825160629819,4.70483779476393e-06,-2.58405805751221
"nX252.123001098633...748.799987792969","nX252.123001098633...748.799987792969",1.23208610630382,2.76724835326473e-06,-3.36986580204035
"nX294.130493164062...1267.19995117188","nX294.130493164062...1267.19995117188",1.21878137320887,4.22975631705007e-06,-1.80696360109665
"nX362.380096435547...1268.79992675781","nX362.380096435547...1268.79992675781",1.19995373669939,6.78173762744644e-06,-2.30921117107017
"nX773.411926269531...1416.00012207031","nX773.411926269531...1416.00012207031",1.13477904821172,4.19082360188988e-05,-2.9264001803391
"pX305.1376953125...1056.80004882812","pX305.1376953125...1056.80004882812",1.14208659840147,1.82675209726752e-05,-2.10072032066134
"nX335.182983398438...867.047515869141","nX335.182983398438...867.047515869141",1.16251142445916,1.0695472479197e-05,-2.26596067413471
"nX317.119995117188...930.804870605469","nX317.119995117188...930.804870605469",1.29291413318642,8.05161123076891e-06,-2.45229136067819
"pX448.355102539062...967.200012207031","pX448.355102539062...967.200012207031",1.21845467328138,2.3329639503372e-06,-2.41089012594423
"nX303.135284423828...865.599987792969","nX303.135284423828...865.599987792969",1.19554379221427,4.08803224006845e-06,-1.70993684255985
"nX321.160705566406...795.990325927734","nX321.160705566406...795.990325927734",1.16099929333141,1.18961492852159e-05,-2.49278391181352
"pX520.285736083984...2045.59997558594","pX520.285736083984...2045.59997558594",1.25105589728469,1.93980524947519e-06,-1.89229652294436
"nX443.295593261719...1146.36730957031","nX443.295593261719...1146.36730957031",1.16239462478789,3.24006606751632e-05,-2.14988286549328
"nX235.12419128418...747.16650390625","nX235.12419128418...747.16650390625",1.17484919740574,6.36620977321862e-06,-1.88837475748325
"pX460.296142578125...1160.00012207031","pX460.296142578125...1160.00012207031",1.21643802851099,2.84269145397425e-06,-2.15280026315622
"nX746.418273925781...2097.48876953125","nX746.418273925781...2097.48876953125",1.2403026611037,4.59035262812484e-06,-4.68080055441454
"pX420.137237548828...711.200012207031","pX420.137237548828...711.200012207031",1.19556623582327,4.23531537111213e-06,-2.65767970759684
"nX301.144378662109...1398.37408447266","nX301.144378662109...1398.37408447266",1.19558450433675,9.73070371540086e-06,1.6179715898754
"nX360.184906005859...2068.57739257812","nX360.184906005859...2068.57739257812",1.09058826565386,0.000776925033687729,-3.27132281950735
"nX436.129699707031...796.679504394531","nX436.129699707031...796.679504394531",1.15523394869279,1.54415277524029e-05,-1.93077403616727
"pX337.136734008789...856.799987792969","pX337.136734008789...856.799987792969",1.12846681668431,2.05822997745502e-05,-2.64760182964662
